,intercept,game,price,year,rank,geek_rtg,avg_rtg,std_dev,num_voters,players,minutes,age,weight,page_views,thematic,strategic,them*strat,all_plays,this_month
387,1,Arcadia Quest: Inferno,119.99,2017,606,6.794,7.98,1.39,2042,4.0,120.0,13.0,2.41,374404.0,1.0,0.0,0.0,4353.0,12.0
388,1,The Duke,164.99,2013,607,6.794,7.37,1.3,3854,2.0,30.0,13.0,2.49,387638.0,0.0,0.0,0.0,16804.0,22.0
389,1,Middara: Unintentional Malum – Act 1,239.99,2019,609,6.793,8.86,1.58,1420,4.0,60.0,15.0,3.95,905482.0,1.0,0.0,0.0,8369.0,432.0
390,1,Shipyard,137.4,2009,611,6.793,7.35,1.33,3795,4.0,120.0,11.0,3.5,403425.0,0.0,1.0,0.0,7614.0,27.0
391,1,Ashes Reborn: Rise of the Phoenixborn,99.99,2015,616,6.791,7.29,1.47,5324,4.0,120.0,14.0,2.92,785591.0,0.0,0.0,0.0,16880.0,199.0
392,1,"Air, Land & Sea",14.99,2018,618,6.788,7.56,1.12,2835,2.0,30.0,14.0,1.79,202674.0,0.0,1.0,0.0,9486.0,340.0
393,1,My Little Scythe,40.16,2017,619,6.787,7.35,1.28,4244,6.0,60.0,8.0,1.99,508614.0,0.0,0.0,0.0,14584.0,149.0
394,1,Cry Havoc,39.87,2016,621,6.786,7.19,1.42,6099,4.0,120.0,10.0,3.27,895023.0,0.0,1.0,0.0,9803.0,25.0
395,1,Prêt-à-Porter,56.95,2010,623,6.785,7.39,1.35,3684,4.0,90.0,10.0,3.59,503849.0,0.0,1.0,0.0,7633.0,78.0
396,1,Ascension: Deckbuilding Game,49.58,2010,624,6.784,7.03,1.4,12118,4.0,30.0,13.0,2.15,899164.0,0.0,1.0,0.0,130072.0,605.0
397,1,Zombicide Season 2: Prison Outbreak,89.89,2013,625,6.783,7.38,1.51,4350,6.0,60.0,13.0,2.69,327279.0,1.0,0.0,0.0,5729.0,19.0
398,1,Cascadia,84.99,2021,629,6.776,8.09,1.05,1769,4.0,45.0,10.0,2.02,162986.0,0.0,0.0,0.0,10411.0,2495.0
399,1,Reef,44.99,2018,630,6.776,7.08,1.17,7390,4.0,45.0,8.0,1.82,359502.0,0.0,0.0,0.0,29379.0,189.0
400,1,Diplomacy,33.99,1959,634,6.774,7.04,1.91,12321,7.0,360.0,12.0,3.36,1118443.0,0.0,1.0,0.0,9526.0,15.0
402,1,Star Trek: Fleet Captains,104.95,2011,636,6.773,7.5,1.53,3180,4.0,120.0,14.0,3.05,703271.0,1.0,1.0,1.0,5559.0,8.0
403,1,1989: Dawn of Freedom,51.98,2012,637,6.773,7.8,1.39,2080,2.0,150.0,12.0,3.3,457203.0,0.0,1.0,0.0,4109.0,10.0
404,1,Ex Libris,279.79,2017,638,6.773,7.19,1.25,5373,4.0,45.0,10.0,2.55,436015.0,0.0,1.0,0.0,15102.0,102.0
405,1,Summoner Wars: Alliances Master Set,199.99,2014,640,6.771,8.1,1.45,1680,4.0,45.0,9.0,2.72,194527.0,0.0,0.0,0.0,3553.0,8.0
406,1,Disney Villainous,33.97,2018,641,6.77,7.06,1.45,11832,6.0,50.0,10.0,2.42,854328.0,0.0,0.0,0.0,37122.0,498.0
407,1,Warhammer: Invasion,99.99,2009,645,6.767,7.22,1.48,5740,2.0,45.0,13.0,2.73,780619.0,0.0,1.0,0.0,37479.0,13.0
408,1,Kanagawa,26.89,2016,646,6.766,7.09,1.14,7460,4.0,45.0,10.0,2.02,431338.0,0.0,0.0,0.0,25237.0,114.0
409,1,Civilization: A New Dawn,35.99,2017,647,6.765,7.3,1.3,4763,4.0,120.0,14.0,3.07,716563.0,0.0,1.0,0.0,9621.0,105.0
410,1,Wits & Wagers,70.3,2005,649,6.764,6.93,1.28,13678,7.0,25.0,10.0,1.21,749646.0,0.0,0.0,0.0,48864.0,76.0
411,1,Among the Stars,37.95,2012,650,6.763,7.07,1.21,6793,4.0,30.0,12.0,2.24,728164.0,0.0,1.0,0.0,15667.0,24.0
412,1,AuZtralia,43.7,2018,651,6.762,7.4,1.32,3449,4.0,120.0,13.0,2.94,429870.0,0.0,1.0,0.0,9401.0,63.0
413,1,King of New York,34.06,2014,653,6.761,6.94,1.29,14642,6.0,40.0,10.0,1.86,620427.0,0.0,0.0,0.0,29735.0,102.0
414,1,Exit: The Game – The Secret Lab,14.38,2016,654,6.761,7.12,1.37,5948,6.0,150.0,12.0,2.57,337737.0,1.0,0.0,0.0,5931.0,14.0
415,1,Deep Sea Adventure,23.0,2014,655,6.761,6.98,1.28,11670,6.0,30.0,8.0,1.17,471914.0,0.0,0.0,0.0,55049.0,349.0
416,1,Super Motherload,39.27,2015,656,6.761,7.38,1.11,3474,4.0,75.0,13.0,2.29,298056.0,0.0,1.0,0.0,8979.0,47.0
417,1,Fort,44.99,2020,658,6.76,7.3,1.23,4128,4.0,40.0,10.0,2.44,400917.0,0.0,1.0,0.0,12332.0,345.0
418,1,The Estates,32.41,2018,659,6.76,7.49,1.4,2824,5.0,60.0,10.0,2.34,208613.0,0.0,1.0,0.0,8323.0,103.0
419,1,A Fake Artist Goes to New York,23.0,2012,662,6.758,7.16,1.25,5312,10.0,20.0,8.0,1.15,313258.0,0.0,0.0,0.0,24899.0,204.0
420,1,Panamax,112.52,2014,663,6.757,7.32,1.31,3656,4.0,100.0,12.0,3.75,400797.0,0.0,1.0,0.0,7570.0,14.0
421,1,Blue Moon City,34.84,2006,664,6.757,7.04,1.21,7851,4.0,50.0,14.0,2.3,532008.0,0.0,1.0,0.0,20141.0,34.0
422,1,Dungeons & Dragons: The Legend of Drizzt Board Game,42.14,2011,665,6.755,7.24,1.37,5753,5.0,60.0,12.0,2.59,835884.0,1.0,0.0,0.0,9906.0,46.0
423,1,The King is Dead: Second Edition,38.0,2020,666,6.755,7.9,1.13,1898,4.0,45.0,14.0,2.13,202453.0,0.0,1.0,0.0,5307.0,418.0
424,1,Raiders of Scythia,55.0,2020,667,6.754,7.97,1.2,1833,4.0,80.0,12.0,2.62,333870.0,0.0,1.0,0.0,4745.0,430.0
425,1,Vasco da Gama,72.0,2009,669,6.749,7.24,1.32,4332,4.0,120.0,12.0,3.23,423412.0,0.0,1.0,0.0,7799.0,9.0
426,1,The Mind,10.99,2018,670,6.748,6.88,1.6,21438,4.0,20.0,8.0,1.08,718204.0,0.0,0.0,0.0,137247.0,984.0
427,1,Blokus,19.97,2000,671,6.748,6.88,1.25,23613,4.0,20.0,7.0,1.76,707428.0,0.0,0.0,0.0,66635.0,216.0
428,1,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,189.99,2008,673,6.747,7.5,1.51,2998,4.0,120.0,10.0,3.0,809145.0,0.0,0.0,0.0,6387.0,2.0
429,1,Tribune: Primus Inter Pares,99.99,2007,674,6.747,7.22,1.19,4465,5.0,120.0,12.0,2.87,334695.0,0.0,1.0,0.0,9687.0,12.0
430,1,Shards of Infinity,17.55,2018,675,6.747,7.54,1.22,2877,4.0,30.0,10.0,2.02,252450.0,0.0,1.0,0.0,20481.0,283.0
431,1,New Frontiers,51.99,2018,676,6.746,7.57,1.2,2507,5.0,75.0,14.0,2.86,378078.0,0.0,1.0,0.0,9363.0,424.0
432,1,13 Days: The Cuban Missile Crisis,39.99,2016,677,6.745,7.28,1.19,3939,2.0,45.0,10.0,2.35,352027.0,0.0,1.0,0.0,11203.0,70.0
433,1,Marvel Dice Masters: Avengers vs. X-Men,5.95,2014,679,6.743,7.15,1.51,5566,2.0,60.0,14.0,2.3,991961.0,0.0,0.0,0.0,28971.0,28.0
434,1,Yedo,94.99,2012,680,6.742,7.37,1.51,3539,5.0,180.0,14.0,3.35,488943.0,1.0,1.0,1.0,7180.0,21.0
435,1,FUSE,23.54,2015,681,6.742,7.04,1.22,7394,5.0,10.0,10.0,1.67,343505.0,0.0,0.0,0.0,55744.0,273.0
436,1,Jambo,99.99,2004,683,6.742,7.01,1.23,8016,2.0,45.0,12.0,2.07,543337.0,0.0,1.0,0.0,27351.0,60.0
437,1,Combat Commander: Pacific,58.49,2008,684,6.74,8.1,1.68,1524,2.0,180.0,12.0,3.23,413286.0,0.0,0.0,0.0,3750.0,24.0
438,1,Lords of Xidit,89.99,2014,685,6.74,7.12,1.28,5474,5.0,90.0,14.0,2.62,355019.0,0.0,1.0,0.0,10034.0,56.0
439,1,Black Angel,79.99,2019,686,6.739,7.37,1.46,3431,4.0,120.0,12.0,3.82,594179.0,0.0,1.0,0.0,8085.0,92.0
440,1,The Pursuit of Happiness,59.99,2015,687,6.739,7.22,1.25,4353,4.0,90.0,12.0,2.5,379624.0,0.0,0.0,0.0,11453.0,67.0
441,1,Fleet: The Dice Game,29.99,2018,689,6.736,7.76,1.17,1998,4.0,45.0,8.0,2.59,208785.0,0.0,1.0,0.0,11710.0,263.0
442,1,One Deck Dungeon,19.9,2016,690,6.736,7.04,1.31,8628,2.0,45.0,14.0,2.03,834675.0,1.0,0.0,0.0,40196.0,402.0
443,1,Spyfall,22.8,2014,691,6.735,6.86,1.41,18781,8.0,15.0,13.0,1.24,1035472.0,0.0,0.0,0.0,97942.0,201.0
444,1,ZÈRTZ,37.31,1999,693,6.733,7.29,1.36,3987,2.0,60.0,9.0,2.74,255903.0,0.0,0.0,0.0,14787.0,62.0
445,1,Canvas,57.77,2021,694,6.733,7.6,1.2,2645,5.0,30.0,14.0,1.59,230576.0,0.0,0.0,0.0,10111.0,389.0
446,1,Tajemnicze Domostwo,35.77,2013,695,6.733,7.16,1.44,4966,7.0,60.0,8.0,1.86,508700.0,1.0,0.0,0.0,20071.0,23.0
447,1,Outlive,176.18,2017,696,6.731,7.36,1.32,3775,4.0,110.0,14.0,3.02,497464.0,0.0,1.0,0.0,7229.0,40.0
448,1,Black Rose Wars,73.19,2019,697,6.73,8.1,1.57,1946,4.0,90.0,14.0,3.48,557206.0,0.0,1.0,0.0,3383.0,168.0
449,1,Red7,12.16,2014,701,6.729,6.91,1.3,13328,4.0,30.0,9.0,1.7,408021.0,0.0,0.0,0.0,95643.0,530.0
450,1,Atlantis Rising (Second Edition),45.82,2019,702,6.728,7.79,1.32,2037,7.0,120.0,10.0,2.48,300222.0,0.0,1.0,0.0,4554.0,163.0
451,1,Spyrium,49.99,2013,706,6.725,7.07,1.15,5890,5.0,75.0,12.0,2.9,404783.0,0.0,1.0,0.0,13278.0,23.0
452,1,Friedrich,80.49,2004,707,6.725,7.55,1.54,2577,4.0,210.0,12.0,3.15,480388.0,0.0,0.0,0.0,4239.0,17.0
453,1,Pan Am,36.99,2020,709,6.725,7.69,1.1,2271,4.0,60.0,12.0,2.47,211498.0,0.0,1.0,0.0,5128.0,223.0
454,1,CO₂: Second Chance,65.99,2018,710,6.724,7.62,1.49,2412,4.0,120.0,12.0,4.08,454852.0,0.0,1.0,0.0,6081.0,60.0
455,1,Fugitive,23.0,2017,711,6.724,7.21,1.11,4226,2.0,20.0,10.0,1.7,231394.0,0.0,0.0,0.0,20782.0,126.0
458,1,Railroad Ink: Blazing Red Edition,19.99,2018,715,6.722,7.19,1.17,4594,6.0,30.0,8.0,1.43,125878.0,0.0,0.0,0.0,26357.0,356.0
459,1,"Heroes of Land, Air & Sea",99.98,2018,718,6.72,7.68,1.58,2381,4.0,180.0,14.0,3.31,624605.0,0.0,1.0,0.0,4739.0,42.0
460,1,Hyperborea,64.99,2014,721,6.718,7.21,1.38,4496,6.0,150.0,14.0,3.18,598305.0,0.0,1.0,0.0,8935.0,27.0
461,1,Ca$h 'n Guns (Second Edition),39.99,2014,726,6.711,6.89,1.24,13095,8.0,30.0,10.0,1.25,468073.0,0.0,0.0,0.0,30461.0,92.0
462,1,Cubitos,100.42,2021,728,6.709,7.7,1.22,2131,4.0,60.0,10.0,2.12,204336.0,0.0,0.0,0.0,9296.0,601.0
463,1,Trismegistus: The Ultimate Formula,69.98,2019,729,6.709,7.67,1.54,2343,4.0,120.0,14.0,4.09,299004.0,0.0,1.0,0.0,6435.0,81.0
464,1,Crystal Palace,69.95,2019,731,6.709,7.63,1.29,2255,5.0,150.0,14.0,3.78,245292.0,0.0,1.0,0.0,5844.0,88.0
465,1,Thunderstone,249.99,2009,733,6.707,6.93,1.44,10209,5.0,60.0,12.0,2.5,1000987.0,1.0,1.0,1.0,38640.0,30.0
466,1,Celestia,29.99,2015,734,6.706,6.97,1.22,8895,6.0,30.0,8.0,1.33,396822.0,0.0,0.0,0.0,37613.0,194.0
467,1,Imperial Struggle,43.68,2020,735,6.705,8.37,1.44,1353,2.0,240.0,12.0,3.9,538083.0,0.0,1.0,0.0,2600.0,54.0
468,1,Pandemic: Rising Tide,36.0,2017,736,6.704,7.61,1.23,2260,5.0,45.0,8.0,2.46,183649.0,0.0,1.0,0.0,7704.0,59.0
469,1,Gentes,46.35,2017,738,6.702,7.47,1.15,2594,4.0,90.0,12.0,3.18,348980.0,0.0,1.0,0.0,6165.0,31.0
470,1,Santiago,118.55,2003,740,6.701,7.11,1.23,4895,5.0,75.0,10.0,2.49,289998.0,0.0,1.0,0.0,12602.0,23.0
471,1,Unfair,49.99,2017,741,6.701,7.35,1.58,3831,5.0,125.0,14.0,2.72,439406.0,1.0,1.0,1.0,12029.0,79.0
472,1,Tang Garden,64.99,2020,743,6.7,7.57,1.35,2554,4.0,60.0,14.0,2.59,379367.0,0.0,0.0,0.0,6887.0,103.0
473,1,Homesteaders,79.95,2009,744,6.7,7.22,1.24,3664,4.0,90.0,14.0,3.04,416167.0,0.0,1.0,0.0,9382.0,99.0
474,1,Akrotiri,29.99,2014,745,6.699,7.24,1.21,3834,2.0,45.0,13.0,2.66,381531.0,0.0,1.0,0.0,8539.0,46.0
475,1,Last Night on Earth: The Zombie Game,47.88,2007,746,6.698,6.94,1.53,13664,6.0,90.0,12.0,2.29,1554007.0,1.0,0.0,0.0,29948.0,35.0
476,1,Ticket to Ride: Rails & Sails,89.99,2016,747,6.698,7.42,1.45,3230,5.0,120.0,10.0,2.55,281816.0,0.0,0.0,0.0,8655.0,72.0
477,1,Diamant,25.99,2005,748,6.697,6.82,1.21,17729,8.0,30.0,8.0,1.11,632837.0,0.0,0.0,0.0,115798.0,522.0
478,1,Morels,24.95,2012,750,6.697,7.0,1.22,7618,2.0,30.0,10.0,1.74,524191.0,0.0,0.0,0.0,25269.0,131.0
479,1,Kitchen Rush,53.24,2017,753,6.694,7.36,1.3,3047,4.0,45.0,12.0,2.21,247483.0,1.0,0.0,0.0,11608.0,82.0
480,1,Dale of Merchants,50.0,2015,754,6.694,7.21,1.24,4195,4.0,30.0,10.0,2.08,285028.0,0.0,1.0,0.0,14271.0,153.0
481,1,Can't Stop,49.99,1980,755,6.694,6.85,1.31,14007,4.0,30.0,9.0,1.15,622529.0,0.0,0.0,0.0,187528.0,1858.0
482,1,Tumblin-Dice,116.74,2004,756,6.694,7.2,1.38,3987,4.0,45.0,13.0,1.05,276714.0,0.0,0.0,0.0,31882.0,170.0
483,1,Rhino Hero,14.99,2011,757,6.694,6.94,1.18,8858,5.0,15.0,5.0,1.03,325594.0,0.0,0.0,0.0,52578.0,355.0
484,1,Genoa,49.95,2001,758,6.694,7.06,1.43,5945,5.0,120.0,12.0,3.08,500877.0,0.0,1.0,0.0,7594.0,5.0
485,1,Smash Up: Science Fiction Double Feature,20.05,2014,759,6.694,7.29,1.31,3763,2.0,45.0,12.0,2.3,108390.0,1.0,1.0,1.0,2454.0,0.0
486,1,Forbidden Island,19.99,2010,762,6.692,6.79,1.2,43588,4.0,30.0,10.0,1.74,1507139.0,0.0,0.0,0.0,103683.0,395.0
487,1,Roll Through the Ages: The Bronze Age,52.31,2008,763,6.691,6.87,1.18,11622,4.0,45.0,8.0,1.78,650861.0,0.0,1.0,0.0,72078.0,94.0
488,1,Catacombs (Third Edition),61.24,2015,764,6.691,7.56,1.33,2399,5.0,90.0,14.0,2.23,319827.0,1.0,0.0,0.0,3772.0,25.0
489,1,Tammany Hall,49.95,2007,766,6.689,7.26,1.41,3538,5.0,90.0,12.0,2.77,454477.0,0.0,1.0,0.0,6081.0,39.0
490,1,Wasteland Express Delivery Service,63.61,2017,767,6.689,7.43,1.37,2909,5.0,120.0,13.0,2.93,1395998.0,1.0,1.0,1.0,5316.0,24.0
491,1,Age of Industry,64.94,2010,769,6.688,7.37,1.36,2882,5.0,120.0,13.0,3.37,398814.0,0.0,1.0,0.0,6804.0,3.0
492,1,Bus,65.88,1999,770,6.688,7.52,1.44,2306,5.0,120.0,14.0,3.04,345014.0,0.0,1.0,0.0,6286.0,92.0
493,1,Louis XIV,89.99,2005,771,6.687,7.06,1.24,5370,4.0,100.0,12.0,3.01,384713.0,0.0,1.0,0.0,9997.0,7.0
494,1,Core Worlds,29.43,2011,773,6.686,7.17,1.35,4034,5.0,120.0,10.0,2.89,547963.0,0.0,1.0,0.0,10544.0,37.0
495,1,Dungeons & Dragons: Wrath of Ashardalon Board Game,47.77,2011,774,6.685,7.14,1.41,6003,5.0,60.0,12.0,2.61,959713.0,1.0,0.0,0.0,10606.0,58.0
496,1,The Bloody Inn,29.99,2015,777,6.681,7.0,1.24,6679,4.0,60.0,14.0,2.37,393380.0,0.0,1.0,0.0,19304.0,210.0
497,1,Thunder Alley,41.67,2014,778,6.68,7.32,1.48,3206,7.0,90.0,10.0,2.38,406888.0,1.0,0.0,0.0,10025.0,43.0
498,1,Palm Island,24.99,2018,780,6.679,7.22,1.23,3991,2.0,15.0,10.0,1.72,273548.0,0.0,0.0,0.0,35328.0,390.0
499,1,The Others,84.8,2016,781,6.679,7.37,1.58,3498,5.0,90.0,14.0,3.03,838528.0,1.0,0.0,0.0,5909.0,6.0
500,1,Disney Villainous: Evil Comes Prepared,16.69,2019,782,6.679,7.7,1.26,2268,3.0,60.0,10.0,2.22,134242.0,0.0,0.0,0.0,1705.0,41.0
501,1,Hawaii,139.99,2011,783,6.678,7.14,1.3,4266,5.0,90.0,13.0,2.9,322806.0,0.0,1.0,0.0,13623.0,42.0
502,1,Britannia,199.99,1986,785,6.677,7.2,1.5,4073,5.0,300.0,12.0,3.17,529832.0,0.0,0.0,0.0,4882.0,5.0
503,1,Lanterns: The Harvest Festival,32.99,2015,786,6.677,6.91,1.18,9989,4.0,30.0,8.0,1.57,407949.0,0.0,0.0,0.0,33759.0,116.0
504,1,Wizard,7.99,1984,787,6.676,6.93,1.4,8929,6.0,45.0,10.0,1.73,394708.0,0.0,0.0,0.0,38338.0,302.0
505,1,Adrenaline,42.9,2016,789,6.675,7.04,1.27,5760,5.0,60.0,12.0,2.35,468295.0,1.0,1.0,1.0,11791.0,32.0
506,1,The City of Kings,149.99,2018,792,6.672,7.71,1.59,2168,4.0,180.0,14.0,3.17,681130.0,1.0,1.0,1.0,8882.0,38.0
507,1,The Lost Expedition,69.99,2017,796,6.668,7.07,1.19,5315,5.0,50.0,14.0,1.87,465894.0,1.0,0.0,0.0,21968.0,244.0
508,1,Dice Hospital,41.72,2018,797,6.666,7.19,1.24,3881,4.0,90.0,10.0,2.31,296371.0,0.0,1.0,0.0,15022.0,696.0
509,1,Qwixx,7.69,2012,801,6.664,6.88,1.18,10188,5.0,15.0,8.0,1.11,425189.0,0.0,0.0,0.0,117877.0,864.0
510,1,Cerebria: The Inside World,56.0,2018,803,6.664,7.82,1.6,1864,4.0,120.0,14.0,4.31,428027.0,0.0,1.0,0.0,3520.0,60.0
511,1,Concept,44.99,2013,806,6.662,6.81,1.37,16241,12.0,40.0,10.0,1.39,505187.0,0.0,0.0,0.0,41796.0,188.0
512,1,Dungeons & Dragons: Castle Ravenloft Board Game,44.63,2010,808,6.662,6.98,1.44,8592,5.0,60.0,12.0,2.51,1314760.0,1.0,0.0,0.0,20759.0,28.0
513,1,5-Minute Dungeon,46.98,2017,809,6.661,7.01,1.36,7257,5.0,30.0,8.0,1.12,425563.0,0.0,0.0,0.0,36091.0,296.0
514,1,Jaws,29.99,2019,811,6.658,7.27,1.28,3645,4.0,60.0,12.0,2.16,327645.0,1.0,0.0,0.0,6387.0,96.0
515,1,Yellow & Yangtze,149.99,2018,814,6.652,7.88,1.32,1563,4.0,90.0,14.0,3.13,248233.0,0.0,1.0,0.0,3832.0,48.0
516,1,DC Comics Deck-Building Game,34.54,2012,816,6.65,7.05,1.5,6507,5.0,45.0,15.0,2.0,595529.0,1.0,0.0,0.0,31091.0,84.0
517,1,Ascension: Return of the Fallen,99.49,2011,817,6.649,7.3,1.29,3187,2.0,30.0,13.0,2.16,151036.0,0.0,1.0,0.0,26397.0,9.0
518,1,The Magnificent,60.0,2019,818,6.649,7.63,1.19,1980,4.0,90.0,14.0,3.18,232590.0,0.0,1.0,0.0,6033.0,112.0
519,1,Discoveries: The Journals of Lewis & Clark,36.99,2015,819,6.649,7.07,1.15,4545,4.0,60.0,14.0,2.35,312650.0,0.0,1.0,0.0,12734.0,44.0
520,1,Marvel Dice Masters: Uncanny X-Men,24.99,2014,820,6.647,7.2,1.4,3714,2.0,60.0,14.0,2.37,238082.0,0.0,0.0,0.0,12510.0,17.0
521,1,La Città,69.99,2000,821,6.646,7.04,1.28,5115,5.0,120.0,12.0,3.28,341775.0,0.0,1.0,0.0,5651.0,9.0
522,1,Meeple Circus,39.99,2017,824,6.643,7.1,1.31,4502,5.0,45.0,8.0,1.46,246473.0,0.0,0.0,0.0,14025.0,93.0
523,1,Gold West,47.02,2015,825,6.642,7.37,1.13,2549,4.0,60.0,13.0,2.44,219984.0,0.0,1.0,0.0,7194.0,114.0
524,1,Parade,24.99,2007,827,6.642,6.96,1.21,6186,6.0,45.0,12.0,1.48,301823.0,0.0,0.0,0.0,32453.0,160.0
525,1,The Grimm Forest,59.31,2018,832,6.638,7.13,1.4,4714,4.0,60.0,14.0,1.88,410627.0,0.0,0.0,0.0,10674.0,67.0
526,1,Qwirkle,26.95,2006,833,6.637,6.78,1.24,16749,4.0,45.0,6.0,1.62,717921.0,0.0,0.0,0.0,69032.0,304.0
527,1,Space Hulk (Fourth Edition),449.95,2014,836,6.634,7.97,1.42,1624,2.0,60.0,12.0,2.72,343966.0,1.0,0.0,0.0,2320.0,14.0
528,1,Call to Adventure,33.69,2019,837,6.633,7.2,1.42,3924,4.0,60.0,13.0,2.0,397939.0,1.0,0.0,0.0,10720.0,154.0
529,1,Merchant of Venus (Second Edition),219.99,2012,839,6.631,7.16,1.45,3648,4.0,240.0,14.0,3.02,458267.0,1.0,1.0,1.0,6350.0,16.0
530,1,World's Fair 1893,40.0,2016,840,6.631,7.2,1.15,3380,4.0,45.0,10.0,1.99,231518.0,0.0,1.0,0.0,10039.0,67.0
531,1,Mr. Jack Pocket,21.97,2010,842,6.63,6.89,1.2,7826,2.0,15.0,14.0,1.83,319806.0,0.0,1.0,0.0,26840.0,82.0
532,1,Smash Up: Pretty Pretty Smash Up,22.01,2015,845,6.629,7.26,1.33,3281,2.0,45.0,14.0,2.14,79283.0,0.0,1.0,0.0,1970.0,13.0
533,1,Tak,51.99,2017,846,6.627,7.63,1.44,2217,2.0,60.0,12.0,2.48,272319.0,0.0,0.0,0.0,15109.0,101.0
534,1,Star Trek: Frontiers,176.89,2016,847,6.627,7.88,1.44,1606,4.0,240.0,14.0,4.31,616431.0,0.0,1.0,0.0,3246.0,15.0
535,1,Thunderstone: Dragonspire,79.95,2011,849,6.626,7.33,1.47,2661,5.0,45.0,12.0,2.7,220909.0,1.0,1.0,1.0,5094.0,5.0
536,1,7 Wonders (Second Edition),59.99,2020,851,6.625,8.11,1.34,1438,7.0,30.0,10.0,2.16,112021.0,0.0,1.0,0.0,7169.0,365.0
537,1,"Warhammer 40,000: Conquest",129.99,2014,852,6.625,7.37,1.53,2932,2.0,60.0,14.0,3.04,538149.0,0.0,0.0,0.0,13070.0,19.0
538,1,Cottage Garden,59.95,2016,853,6.624,6.9,1.19,7348,4.0,60.0,8.0,1.89,533426.0,0.0,0.0,0.0,24284.0,102.0
539,1,Valley of the Kings,59.99,2014,854,6.623,7.05,1.18,4349,4.0,45.0,14.0,2.19,311540.0,0.0,1.0,0.0,11871.0,31.0
540,1,Istanbul: The Dice Game,23.84,2017,855,6.622,7.18,1.17,3501,4.0,40.0,8.0,1.76,160499.0,0.0,0.0,0.0,19086.0,189.0
541,1,Low Lands,69.99,2018,856,6.621,7.44,1.22,2258,4.0,100.0,12.0,3.07,253967.0,0.0,1.0,0.0,4802.0,37.0
542,1,Luxor,45.01,2018,857,6.621,7.2,1.23,3388,4.0,45.0,8.0,1.9,245672.0,0.0,0.0,0.0,18635.0,396.0
543,1,Trails of Tucana,21.99,2019,859,6.62,7.47,1.06,2151,8.0,15.0,8.0,1.25,115263.0,0.0,0.0,0.0,20383.0,501.0
544,1,Blue Lagoon,32.94,2018,860,6.618,7.18,1.12,3301,4.0,45.0,8.0,2.02,267760.0,0.0,0.0,0.0,9144.0,86.0
545,1,Aquatica,44.99,2019,862,6.617,7.4,1.21,2335,4.0,60.0,12.0,2.26,277760.0,0.0,1.0,0.0,7567.0,318.0
546,1,Majesty: For the Realm,59.99,2017,863,6.616,6.98,1.13,5439,4.0,40.0,7.0,1.72,283522.0,0.0,0.0,0.0,25937.0,178.0
547,1,BattleCON: War of Indines,44.95,2010,864,6.615,7.72,1.59,1802,4.0,60.0,9.0,2.77,362215.0,0.0,1.0,0.0,5767.0,1.0
548,1,Rex: Final Days of an Empire,274.81,2012,865,6.614,7.08,1.54,4282,6.0,180.0,14.0,3.28,643988.0,1.0,1.0,1.0,4947.0,1.0
549,1,Smash Up: Monster Smash,19.99,2014,867,6.613,7.3,1.31,2974,2.0,45.0,12.0,2.29,88444.0,0.0,1.0,0.0,1811.0,1.0
550,1,Condottiere,29.99,1995,869,6.612,6.84,1.33,8899,6.0,45.0,14.0,1.96,577648.0,0.0,1.0,0.0,20275.0,120.0
551,1,Rivals for Catan,26.67,2010,870,6.612,6.97,1.39,6164,2.0,120.0,10.0,2.32,429909.0,0.0,1.0,0.0,13219.0,64.0
552,1,Unlock!: Timeless Adventures,29.99,2019,871,6.612,7.94,1.12,1391,6.0,90.0,10.0,2.0,58516.0,1.0,0.0,0.0,4743.0,68.0
553,1,Zombicide: Invader,99.49,2019,872,6.611,7.91,1.47,1744,6.0,60.0,14.0,2.44,380343.0,1.0,1.0,1.0,5265.0,64.0
554,1,Fields of Green,44.95,2016,873,6.611,7.17,1.19,3342,4.0,45.0,12.0,2.65,317961.0,0.0,1.0,0.0,8935.0,52.0
555,1,Islebound,159.95,2016,875,6.607,7.18,1.22,3219,4.0,120.0,13.0,2.72,359832.0,0.0,1.0,0.0,5992.0,25.0
556,1,Nations: The Dice Game,44.95,2014,877,6.605,6.97,1.25,5084,4.0,40.0,14.0,2.01,351512.0,0.0,1.0,0.0,28419.0,88.0
557,1,Merv: The Heart of the Silk Road,65.0,2020,878,6.605,7.75,1.21,1641,4.0,90.0,14.0,3.4,264418.0,0.0,1.0,0.0,4808.0,227.0
558,1,Tide of Iron,599.99,2007,881,6.602,7.2,1.5,3764,4.0,120.0,12.0,3.46,968245.0,0.0,0.0,0.0,5709.0,5.0
559,1,Stronghold,99.99,2009,882,6.602,7.15,1.44,3390,4.0,120.0,10.0,3.69,912737.0,0.0,1.0,0.0,5257.0,2.0
560,1,Coffee Roaster,36.45,2015,884,6.601,7.52,1.18,1980,1.0,30.0,12.0,2.12,266713.0,0.0,1.0,0.0,11369.0,162.0
561,1,Kingsburg (Second Edition),39.98,2017,885,6.601,7.48,1.18,2089,5.0,120.0,10.0,2.5,205150.0,0.0,1.0,0.0,4113.0,74.0
562,1,A Distant Plain,73.98,2013,886,6.601,7.87,1.34,1509,4.0,300.0,12.0,3.81,438387.0,0.0,0.0,0.0,2450.0,24.0
